id,pro_id,last_dip_qty,elapsed_hours,temperature,humidity,total_sales_qty,total_sales_count,total_purchase_qty,total_purchase_count,qty,variance,abs_variance,change_in_qty,true_label,predicted_label
1016,14,0.09,23.5667,19.39,37.85,0.21,8,0.69,1,0.00,0.57,0.57,0.57,missing_purchase,
1017,14,0.00,23.7667,27.92,54.62,0.56,9,1.61,1,0.00,1.05,1.05,1.05,missing_purchase,
1018,14,0.00,23.7833,26.65,56.34,0.07,2,0.25,1,0.18,0.00,0.00,0.00,normal,
1019,14,0.18,24.4833,27.30,54.97,0.07,2,0.00,0,0.10,0.01,0.01,0.01,normal,
1020,14,0.10,24.1500,25.17,58.68,0.02,2,0.17,1,0.19,0.06,0.06,0.06,evaporation,
1021,14,0.19,23.6167,26.32,57.77,0.15,9,0.51,1,0.48,0.07,0.07,0.07,evaporation,
1022,14,0.48,24.4167,16.29,51.18,0.30,8,0.29,1,0.42,0.05,0.05,0.05,evaporation,
1023,14,0.42,24.3167,25.00,41.13,0.34,9,1.68,1,0.08,1.68,1.68,1.68,missing_purchase,
1024,14,0.08,23.6667,16.11,44.31,0.28,4,1.58,1,0.00,1.38,1.38,1.38,missing_purchase,
1025,14,0.00,23.6500,24.79,48.24,0.04,7,0.28,1,0.17,0.07,0.07,0.07,evaporation,
1026,14,0.17,23.9333,26.67,58.80,0.06,1,0.00,0,0.11,0.00,0.00,0.00,normal,
1027,14,0.11,24.3167,15.13,55.16,0.34,2,0.69,1,0.04,0.42,0.42,0.42,theft,
1028,14,0.04,23.9167,27.77,39.11,0.36,3,1.16,1,0.75,0.09,0.09,0.09,evaporation,
1029,14,0.75,23.5500,27.71,59.50,0.28,9,0.00,0,0.01,0.46,0.46,0.46,theft,
1030,14,0.01,23.9333,20.23,52.02,0.21,5,0.79,1,0.06,0.53,0.53,0.53,theft,
1031,14,0.06,23.8333,26.82,35.20,0.21,3,0.78,1,0.00,0.63,0.63,0.63,missing_purchase,
1032,14,0.00,24.2333,20.25,51.10,0.09,10,0.28,1,0.13,0.06,0.06,0.06,evaporation,
1033,14,0.13,24.2333,19.49,55.30,0.54,5,1.40,1,0.00,0.99,0.99,0.99,missing_purchase,
1034,14,0.00,23.5833,15.48,43.36,0.10,3,0.28,1,0.13,0.05,0.05,0.05,evaporation,
1035,14,0.13,24.0667,18.69,37.32,0.07,3,0.12,1,0.19,-0.01,0.01,-0.01,normal,
1036,14,0.19,24.4333,25.36,49.81,0.10,5,0.61,1,0.09,0.61,0.61,0.61,theft,
1037,14,0.09,24.0333,16.44,36.50,0.08,6,0.18,1,0.13,0.06,0.06,0.06,evaporation,
1038,14,0.13,24.3000,23.46,38.12,0.12,1,0.67,1,0.16,0.52,0.52,0.52,theft,
1039,14,0.16,23.7500,25.47,59.73,0.21,9,0.64,1,0.04,0.55,0.55,0.55,theft,
1040,14,0.04,23.7333,19.55,42.11,0.09,3,0.23,1,0.11,0.07,0.07,0.07,evaporation,
1041,14,0.11,24.0500,24.59,37.63,0.20,4,0.69,1,0.04,0.56,0.56,0.56,theft,
1042,14,0.04,23.8833,20.91,38.66,0.21,2,1.02,1,0.00,0.85,0.85,0.85,missing_purchase,
1043,14,0.00,23.5500,20.52,38.25,0.04,9,0.67,1,0.00,0.63,0.63,0.63,missing_purchase,
1044,14,0.00,23.9167,22.65,47.97,0.13,8,0.97,1,0.00,0.84,0.84,0.84,missing_purchase,
1045,14,0.00,24.1667,20.50,46.00,0.06,7,0.25,1,0.18,0.01,0.01,0.01,normal,
1046,14,0.18,23.6500,21.58,47.12,0.55,9,1.08,1,0.00,0.71,0.71,0.71,missing_purchase,
1047,14,0.00,24.4167,21.88,52.36,0.02,3,0.25,1,0.22,0.01,0.01,0.01,normal,
1048,14,0.22,23.8833,26.98,37.97,0.31,2,0.58,1,0.08,0.41,0.41,0.41,theft,
1049,14,0.08,24.1000,18.76,48.07,0.11,5,0.53,1,0.44,0.06,0.06,0.06,evaporation,
1050,14,0.44,24.3333,16.86,54.59,0.19,5,0.00,0,0.24,0.01,0.01,0.01,normal,
1051,14,0.24,23.7167,17.38,53.49,0.05,1,0.87,1,1.06,-0.00,0.00,-0.00,normal,
1052,14,1.06,24.1000,19.03,46.31,0.64,10,0.63,1,0.99,0.06,0.06,0.06,evaporation,
1053,14,0.99,23.6333,21.56,46.52,0.21,8,0.00,0,0.32,0.46,0.46,0.46,theft,
1054,14,0.32,24.2667,19.23,55.00,0.25,7,0.48,1,0.10,0.45,0.45,0.45,theft,
1055,14,0.10,24.4500,20.14,48.52,0.10,5,0.15,1,0.15,0.00,0.00,0.00,normal,
1056,14,0.15,24.4167,17.15,35.62,0.23,5,0.65,1,0.08,0.49,0.49,0.49,theft,
1057,14,0.08,23.6167,23.37,37.13,0.07,1,0.17,1,0.17,0.01,0.01,0.01,normal,
1058,14,0.17,24.0500,17.46,46.90,0.13,9,1.82,1,0.04,1.82,1.82,1.82,missing_purchase,
1059,14,0.04,23.6833,27.51,41.87,0.50,10,1.26,1,0.80,0.00,0.00,0.00,normal,
1060,14,0.80,24.3500,21.94,43.01,0.19,1,0.00,0,0.54,0.07,0.07,0.07,evaporation,
1061,14,0.54,23.6833,20.39,56.49,0.13,5,0.26,1,0.25,0.42,0.42,0.42,theft,
1062,14,0.25,23.6000,22.04,42.13,0.08,2,0.55,1,0.27,0.45,0.45,0.45,theft,
1063,14,0.27,24.5000,20.29,39.23,0.05,1,0.00,0,0.22,0.00,0.00,0.00,normal,
1064,14,0.22,23.8167,20.07,43.00,0.16,6,0.58,1,0.18,0.46,0.46,0.46,theft,
1065,14,0.18,24.5000,25.76,38.02,0.36,8,1.15,1,0.97,-0.00,0.00,-0.00,normal,
1066,14,0.97,24.0333,10.78,42.88,0.30,7,0.40,1,0.67,0.40,0.40,0.40,missing_purchase,
1067,14,0.67,23.5667,12.26,50.19,0.10,1,0.13,1,0.22,0.48,0.48,0.48,theft,
1068,14,0.22,24.1167,15.13,46.16,0.08,5,0.00,0,0.09,0.05,0.05,0.05,evaporation,
1069,14,0.09,23.9667,6.26,55.89,0.27,3,1.46,1,1.25,0.03,0.03,0.03,evaporation,
1070,14,1.25,24.0667,19.29,64.03,0.07,8,1.24,1,1.18,1.24,1.24,1.24,missing_purchase,
1071,14,1.18,24.3833,14.31,56.33,0.11,1,0.00,0,0.05,1.02,1.02,1.02,theft,
1072,14,0.05,24.0000,9.10,46.27,0.68,4,1.46,1,0.00,0.83,0.83,0.83,missing_purchase,
1073,14,0.00,24.1167,17.61,47.03,0.05,2,0.85,1,0.74,0.06,0.06,0.06,evaporation,
1074,14,0.74,23.6167,17.46,58.13,0.29,4,0.00,0,0.45,0.00,0.00,0.00,normal,
1075,14,0.45,24.3500,9.77,57.05,0.14,5,0.35,1,0.02,0.64,0.64,0.64,theft,
1076,14,0.02,24.2500,11.79,46.15,0.32,8,1.97,1,0.00,1.67,1.67,1.67,missing_purchase,
1077,14,0.00,24.1333,9.93,62.85,0.39,1,1.39,1,0.96,0.04,0.04,0.04,evaporation,
1078,14,0.96,24.2167,7.60,53.89,0.55,7,1.48,1,0.41,1.48,1.48,1.48,missing_purchase,
1079,14,0.41,24.0667,6.22,61.92,0.11,8,0.00,0,0.27,0.03,0.03,0.03,evaporation,
1080,14,0.27,23.8667,19.58,49.41,0.06,1,0.00,0,0.22,-0.01,0.01,-0.01,normal,
1081,14,0.22,23.8833,19.04,51.11,0.03,5,0.68,1,0.19,0.68,0.68,0.68,missing_purchase,
1082,14,0.19,24.2167,18.82,48.95,0.17,4,0.96,1,0.92,0.06,0.06,0.06,evaporation,
1083,14,0.92,24.0167,19.51,40.92,0.29,10,0.00,0,0.56,0.07,0.07,0.07,evaporation,
1084,14,0.56,23.7000,19.76,55.96,0.25,3,0.49,1,0.80,0.00,0.00,0.00,normal,
1085,14,0.80,24.2000,16.08,56.80,0.08,10,0.00,0,0.73,-0.01,0.01,-0.01,normal,
1086,14,0.73,23.5667,6.91,63.34,0.29,5,0.00,0,0.45,-0.01,0.01,-0.01,normal,
1087,14,0.45,24.2167,5.35,64.25,0.53,9,1.45,1,0.00,1.37,1.37,1.37,missing_purchase,
1088,14,0.00,24.4333,11.81,63.45,0.10,1,0.25,1,0.14,0.01,0.01,0.01,normal,
1089,14,0.14,23.8333,11.49,64.88,0.26,6,1.05,1,0.93,-0.00,0.00,-0.00,normal,
1090,14,0.93,23.5333,18.26,45.61,0.34,1,0.69,1,1.22,0.06,0.06,0.06,evaporation,
1091,14,1.22,23.8500,6.23,54.30,1.04,7,1.13,1,1.28,0.03,0.03,0.03,evaporation,
1092,14,1.28,24.4667,8.75,44.11,0.12,8,0.98,1,2.10,0.04,0.04,0.04,evaporation,
1093,14,2.10,23.5167,13.89,55.66,0.33,5,0.00,0,1.03,0.74,0.74,0.74,theft,
1094,14,1.03,24.0000,8.58,48.52,0.58,2,0.57,1,1.02,0.00,0.00,0.00,normal,
1095,14,1.02,24.1500,11.58,42.39,0.07,1,0.00,0,0.94,0.01,0.01,0.01,normal,
